CustomerID,Recency,Frequency,Monetary,Predicted_CLV,CLV_Segment
      13707,267,2,806.41,1594.5015691254707,High Value
      13708,271,1,291.93,452.3470745159161,Medium Value
      13709,4,13,6283.2300000000005,11460.631001730197,High Value
      13710,32,1,180.48,-2491.5763589817666,Low Value
      13711,219,2,252.06,1003.2533481719624,Medium Value
      13712,247,1,228.84,156.72296403916107,Medium Value
      13715,281,5,1066.59,5341.224505970622,High Value
      13716,269,1,132.43,427.711731976186,Medium Value
      13717,32,6,1445.01,3465.5495394633076,High Value
      13718,246,2,306.55,1335.8304724583109,Medium Value
      13719,15,5,1041.68,2064.7239481865913,High Value
      13720,117,4,799.9,2129.7012380237843,High Value
      13721,36,1,524.14,-2442.3056739023073,Low Value
      13722,132,3,2375.41,1123.0411273827408,Medium Value
      13723,217,1,199.85000000000002,-212.80717405678251,Medium Value
      13725,50,8,1960.76,6070.117981698902,High Value
      13726,39,2,1079.6599999999999,-1213.9274804036982,Low Value
      13727,29,2,333.48,-1337.104193102346,Low Value
      13728,37,6,1016.14,3527.137895812632,High Value
      13730,136,2,752.6,-19.113367226814717,Medium Value
      13731,219,2,610.59,1003.2533481719624,Medium Value
      13732,28,1,491.86,-2540.8470440612255,Low Value
      13735,25,4,2858.94,996.4754811962243,Medium Value
      13736,5,2,711.15,-1632.7283035791006,Low Value
      13737,200,1,339.59999999999997,-422.2075856444835,Medium Value
      13739,18,1,216.9,-2664.0237567598733,Low Value
      13740,241,1,350.75,82.81693641997163,Medium Value
      13741,72,3,668.4300000000001,383.98085119085454,Medium Value
      13742,17,12,3110.54,10429.335548549425,High Value
      13743,3,7,1341.6,4299.7622523262435,High Value
      13744,95,2,1156.36,-524.1378892912703,Medium Value
      13745,162,1,284.92,-890.2790938993453,Low Value
      13747,374,1,79.6,1721.067215311988,High Value
      13748,96,5,948.25,3062.4553210456384,High Value
      13750,54,5,1647.26,2545.1131277113177,High Value
      13751,288,1,296.25,661.7474861036167,Medium Value
      13752,124,6,1186.28,4598.775296290867,High Value
      13753,288,1,741.26,661.7474861036167,Medium Value
      13754,152,2,282.59999999999997,177.96937309102168,Medium Value
      13755,4,9,2154.29,6694.930282974137,High Value
      13756,2,14,5174.400000000001,12627.420838879481,High Value
      13758,12,7,3190.55,4410.621293755026,High Value
      13759,33,2,659.4100000000001,-1287.8335080228867,Low Value
      13760,54,2,275.85,-1029.1624113557264,Low Value
      13761,50,2,1070.65,-1078.4330964351857,Low Value
      13762,219,1,306.72,-188.17183151705285,Medium Value
      13763,63,1,1714.96,-2109.7285496159584,Low Value
      13764,71,3,1486.54,371.6631799209895,Medium Value
      13767,2,37,17220.36,40030.199971726826,High Value
      13769,2,10,2796.51,7861.720120123424,High Value
      13771,64,4,2634.45,1476.8646607209507,Medium Value
      13772,34,3,1132.13,-84.09065706400725,Medium Value
      13774,82,1,345.0,-1875.6927954885273,Low Value
      13777,1,33,25977.16,35252.1815817009,High Value
      13778,103,1,178.7,-1617.0216988213674,Low Value
      13780,7,1,243.73000000000002,-2799.5181407283862,Low Value
      13781,251,1,127.84,205.9936491186204,Medium Value
      13782,13,6,912.0,3231.513785335877,High Value
      13784,10,11,2462.79,9151.686669971356,High Value
      13786,367,1,230.39999999999998,1634.8435164229345,High Value
      13787,76,2,309.04,-758.1736434187014,Low Value
      13790,4,1,348.8,-2836.4711545379805,Low Value
      13791,128,2,1516.0,-117.65473738573291,Medium Value
      13792,66,2,195.55,-881.3503561173493,Low Value
      13798,1,57,36913.85,63846.38589423725,High Value
      13799,117,2,688.86,-253.14912135424538,Medium Value
      13800,310,1,558.32,932.7362540406416,Medium Value
      13801,67,1,324.8,-2060.457864536499,Low Value
      13802,139,3,4576.02,1209.2648262717944,Medium Value
      13803,255,1,277.07,255.2643341980788,Medium Value
      13804,31,7,2635.79,4644.657047882458,High Value
      13805,52,2,924.6,-1053.797753895456,Low Value
      13806,64,1,256.38,-2097.4108783460933,Low Value
      13807,367,1,112.6,1634.8435164229345,High Value
      13808,6,5,1747.66,1953.8649067578085,High Value
      13809,305,1,155.05,871.1478976913181,Medium Value
      13810,29,3,1493.97,-145.67901341333118,Medium Value
      13811,184,3,814.5,1763.5600334157093,High Value
      13812,42,3,539.0,14.450713094910952,Medium Value
      13813,40,4,1347.06,1181.2405502441966,Medium Value
      13814,92,2,1539.52,-561.090903100865,Low Value
      13815,22,4,4022.32,959.5224673866301,Medium Value
      13816,24,2,571.6700000000001,-1398.69254945167,Low Value
      13817,29,2,382.98,-1337.104193102346,Low Value
      13819,302,3,1140.35,3217.0452432597535,High Value
      13821,145,2,385.64,91.74567420196809,Medium Value
      13822,6,2,632.0,-1620.410632309236,Low Value
      13823,19,2,942.06,-1460.2809058009939,Low Value
      13824,33,5,1698.94,2286.442031044158,High Value
      13826,176,1,189.5,-717.8316961212386,Low Value
      13827,58,3,412.05,211.53345341274735,Medium Value
      13828,22,1,209.49,-2614.753071680414,Low Value
      13831,16,6,2202.99,3268.466799145471,High Value
      13832,19,1,52.199999999999996,-2651.7060854900087,Low Value
      13833,159,1,384.8,-927.2321077089396,Low Value
      13835,25,4,825.21,996.4754811962243,Medium Value
      13837,212,2,271.24,917.0296492829079,Medium Value
      13838,6,4,516.95,762.4397270687937,Medium Value
      13841,253,1,85.0,230.6289916583496,Medium Value
      13842,59,9,3370.5,7372.4022028167,High Value
      13844,11,1,361.62,-2750.247455648927,Low Value
      13845,65,1,312.98,-2085.0932070762287,Low Value
      13846,25,3,865.0600000000001,-194.94969849279005,Medium Value
      13848,92,3,1255.0,630.3342765881503,Medium Value
      13849,52,2,1537.95,-1053.797753895456,Low Value
      13850,129,1,1595.48,-1296.7622458048832,Low Value
      13851,96,3,2651.46,679.6049616676087,Medium Value
      13853,57,1,1090.14,-2183.634577235147,Low Value
      13854,9,25,8109.5199999999995,25819.321514347703,High Value
      13856,169,3,388.5,1578.794964367738,High Value
      13858,57,1,216.17,-2183.634577235147,Low Value
      13860,1,5,1245.9,1892.276550408485,High Value
      13862,18,8,2209.36,5675.95250106323,High Value
      13863,248,1,305.78,169.04063530902613,Medium Value
      13865,58,4,501.56,1402.9586331017622,Medium Value
      13866,74,1,145.67000000000002,-1974.234165647446,Low Value
      13867,31,3,1015.29,-121.04367087360151,Medium Value
      13868,7,2,3192.54,-1608.092961039371,Low Value
      13869,123,4,3078.3,2203.607265642973,High Value
      13870,2,8,2760.74,5478.869760745394,High Value
      13871,23,13,6383.45,11694.666755857628,High Value
      13873,120,3,389.6,975.2290721443637,Medium Value
      13874,358,1,540.45,1523.9844749941517,High Value
      13875,54,5,1762.43,2545.1131277113177,High Value
      13876,64,1,98.9,-2097.4108783460933,Low Value
      13877,86,1,117.24,-1826.4221104090684,Low Value
      13878,55,1,1281.53,-2208.2699197748766,Low Value
      13880,21,12,2906.83,10478.606233628883,High Value
      13881,4,20,17159.52,19800.607259553304,High Value
      13882,3,5,1191.13,1916.9118929482142,High Value
      13883,11,2,1872.51,-1558.822275959912,Low Value
      13884,7,5,787.6,1966.1825780276736,High Value
      13885,189,2,506.8,633.723210076018,Medium Value
      13886,71,1,243.56,-2011.1871794570402,Low Value
      13887,204,1,349.55,-372.93690056502464,Medium Value
      13888,120,2,605.63,-216.1961075446511,Medium Value
      13889,93,1,416.90000000000003,-1740.1984115200153,Low Value
      13890,1,10,1883.8100000000002,7849.402448853558,High Value
      13892,27,4,632.97,1021.1108237359545,Medium Value
      13893,298,1,821.1,784.9241988022645,Medium Value
      13894,24,3,564.62,-207.2673697626551,Medium Value
      13895,28,4,2593.07,1033.4284950058186,Medium Value
      13897,50,1,293.82,-2269.8582761242005,Low Value
      13898,326,1,155.93,1129.818994358479,Medium Value
      13899,16,2,388.52,-1497.2339196105881,Low Value
      13900,183,3,740.95,1751.2423621458443,High Value
      13901,72,5,2867.2,2766.831210568884,High Value
      13904,37,2,332.64,-1238.5628229434278,Low Value
      13908,80,4,2369.55,1673.9474010387871,High Value
      13911,57,9,2561.11,7347.766860276972,High Value
      13914,12,2,626.45,-1546.504604690047,Low Value
      13917,50,2,272.04,-1078.4330964351857,Low Value
      13918,50,2,1212.8400000000001,-1078.4330964351857,Low Value
      13919,59,2,384.81,-967.5740550064024,Low Value
      13922,352,1,172.25,1450.0784473749623,Medium Value
      13923,54,1,351.13,-2220.587591044741,Low Value
      13924,2,6,1838.8500000000001,3096.019401367364,High Value
      13925,93,4,678.25,1834.0771275470292,High Value
      13926,23,1,223.85000000000002,-2602.4354004105494,Low Value
      13927,75,1,348.99,-1961.9164943775809,Low Value
      13928,11,4,464.57,824.0280834181181,Medium Value
      13929,169,1,429.79999999999995,-804.0553950102917,Low Value
      13930,58,2,337.34,-979.8917262762675,Low Value
      13931,96,2,1237.53,-511.8202180214057,Medium Value
      13932,295,1,307.4,747.9711849926703,Medium Value
      13933,109,2,608.7900000000001,-351.69049151316403,Medium Value
      13934,264,1,922.1,366.1233756268616,Medium Value
      13936,180,1,376.58,-668.5610110417792,Low Value
      13937,169,1,158.85,-804.0553950102917,Low Value
      13938,35,1,71.66,-2454.623345172172,Low Value
      13939,23,2,384.05,-1411.0102207215346,Low Value
      13940,17,4,839.14,897.9341110373066,Medium Value
      13941,22,5,5026.56,2150.947647075645,High Value
      13946,79,3,561.5699999999999,470.20455007990813,Medium Value
      13947,65,1,90.6,-2085.0932070762287,Low Value
      13948,361,1,102.0,1560.937488803746,High Value
      13949,3,6,2407.52,3108.337072637229,High Value
      13950,11,4,745.06,824.0280834181181,Medium Value
      13951,176,3,674.45,1665.0186632567916,High Value
      13952,218,2,2263.761,990.9356769020965,Medium Value
      13953,7,7,3515.68,4349.032937405702,High Value
      13954,2,2,439.92,-1669.6813173886949,Low Value
      13955,154,2,322.96,202.6047156307509,Medium Value
      13956,5,5,1026.42,1941.5472354879435,High Value
      13959,79,3,590.4,470.20455007990813,Medium Value
      13960,21,2,230.22,-1435.6455632612642,Low Value
      13962,22,2,169.55,-1423.3278919913996,Low Value
      13963,308,4,656.14,4482.3764505679555,High Value
      13967,146,1,80.7,-1087.3618342171817,Low Value
      13969,7,18,9045.56,17454.70991398487,High Value
      13971,19,8,2758.26,5688.270172333096,High Value
      13972,71,2,190.25,-819.7619997680254,Low Value
      13973,287,1,264.7,649.4298148337516,Medium Value
      13974,49,1,413.59000000000003,-2282.175947394065,Low Value
      13975,31,6,2521.6,3453.2318681934426,High Value
      13976,207,1,357.98,-335.9838867554304,Medium Value
      13978,15,2,196.79000000000002,-1509.5515908804527,Low Value
      13979,73,1,869.87,-1986.5518369173105,Low Value
      13980,60,1,200.14,-2146.6815634255527,Low Value
      13982,39,4,1871.81,1168.9228789743315,Medium Value
      13983,30,10,2272.85,8206.614915679636,High Value
      13984,27,5,920.51,2212.5360034249693,High Value
      13985,4,15,7060.13,13843.481361108226,High Value
      13986,17,1,320.46,-2676.3414280297384,Low Value
      13988,20,6,4114.36,3317.7374842249305,High Value
      13989,66,2,1266.08,-881.3503561173493,Low Value
      13990,213,1,311.3,-262.0778591362414,Medium Value
      13991,12,6,855.97,3219.196114066012,High Value
      13992,30,1,76.8,-2516.2117015214963,Low Value
      13993,43,9,3426.76,7175.319462498865,High Value
      13994,4,6,2303.06,3120.654743907094,High Value
      13995,15,5,1362.49,2064.7239481865913,High Value
      13999,10,12,3901.81,10343.11184966037,High Value
      14000,211,1,635.66,-286.71320167597105,Medium Value
      14001,46,3,2043.0800000000002,63.72139817437028,Medium Value
      14002,134,2,529.73,-43.748709766543925,Medium Value
      14004,43,7,4582.64,4792.469103120835,High Value
      14005,10,5,2864.72,2003.1355918372678,High Value
      14006,116,3,962.19,925.9583870649044,Medium Value
      14009,198,2,695.61,744.5822515048017,Medium Value
      14012,278,1,328.8,538.5707734049688,Medium Value
      14013,110,3,473.02,852.0523594457159,Medium Value
      14014,77,1,505.18,-1937.2811518378517,Low Value
      14015,53,1,917.34,-2232.9052623146063,Low Value
      14016,162,4,4286.79,2683.996445167699,High Value
      14019,47,3,1421.61,76.03906944423443,Medium Value
      14020,17,2,642.8,-1484.916248340723,Low Value
      14021,155,3,631.9,1406.3475665896308,Medium Value
      14022,225,1,440.0,-114.26580389786432,Medium Value
      14023,7,2,584.07,-1608.092961039371,Low Value
      14024,122,2,327.7,-191.5607650049219,Medium Value
      14027,61,1,104.82,-2134.363892155688,Low Value
      14029,63,2,467.66,-918.3033699269436,Low Value
      14030,18,8,2326.37,5675.95250106323,High Value
      14031,7,19,17286.86,18646.13509367388,High Value
      14032,2,11,2970.5499999999997,9053.145299812439,High Value
      14034,22,3,651.8199999999999,-231.90271230238477,Medium Value
      14035,29,5,1428.02,2237.1713459646985,High Value
      14036,285,1,626.65,624.7944722940224,Medium Value
      14037,176,2,147.20000000000002,473.59348356777673,Medium Value
      14038,78,3,1560.38,457.8868788100431,Medium Value
      14039,33,1,152.2,-2479.258687711902,Low Value
      14040,41,12,3601.42,10724.959659026179,High Value
      14041,266,1,141.41,390.75871816659173,Medium Value
      14044,27,4,647.87,1021.1108237359545,Medium Value
      14045,109,4,1659.75,2031.1598678648656,High Value
      14046,284,1,154.99,612.4768010241573,Medium Value
      14047,9,5,1308.6100000000001,1990.8179205674028,High Value
      14048,305,1,405.73,871.1478976913181,Medium Value
      14049,17,4,5514.54,897.9341110373066,Medium Value
      14050,32,2,746.36,-1300.1511792927517,Low Value
      14051,1,23,15610.390000000001,23337.929784810753,High Value
      14052,20,1,225.36,-2639.388414220144,Low Value
      14053,124,2,260.25,-166.9254224651918,Medium Value
      14054,65,1,92.46,-2085.0932070762287,Low Value
      14055,106,1,725.6400000000001,-1580.0686850117731,Low Value
      14056,1,23,8204.57,23337.929784810753,High Value
      14057,24,17,6207.88,16472.685145883555,High Value
      14059,267,1,183.6,403.0763894364559,Medium Value
      14060,5,19,6110.18,18621.49975113415,High Value
      14062,10,12,10464.85,10343.11184966037,High Value
      14064,29,5,1353.74,2237.1713459646985,High Value
      14066,267,1,152.55,403.0763894364559,Medium Value
      14067,64,2,374.7,-905.985698657079,Low Value
      14068,320,1,265.85,1055.9129667392895,Medium Value
      14071,4,8,1424.68,5503.5051032851225,High Value
      14073,32,1,151.04,-2491.5763589817666,Low Value
      14075,5,3,942.26,-441.30312389008577,Medium Value
      14076,129,1,122.47,-1296.7622458048832,Low Value
      14077,41,5,499.41999999999996,2384.9834012030756,High Value
      14078,102,6,1049.37,4327.786528353841,High Value
      14079,125,1,375.1,-1346.032930884342,Low Value
      14080,33,1,45.599999999999994,-2479.258687711902,Low Value
      14081,302,2,929.97,2025.6200635707387,High Value
      14082,365,1,182.25,1610.2081738832044,High Value
      14083,4,9,1007.07,6694.930282974137,High Value
      14085,2,18,4428.38,17393.121557635543,High Value
      14087,3,1,194.42,-2848.788825807845,Low Value
      14088,10,13,49848.01,11534.537029349385,High Value
      14089,57,1,161.0,-2183.634577235147,Low Value
      14090,325,1,76.32000000000001,1117.501323088613,Medium Value
      14092,8,14,4076.91,12701.32686649867,High Value
      14093,12,1,442.85,-2737.929784379062,Low Value
      14096,4,17,64624.97,16226.33172048626,High Value
      14098,37,1,147.35,-2429.9880026324427,Low Value
      14099,16,11,3067.45,9225.592697590546,High Value
      14100,138,1,194.9,-1185.9032043761,Low Value
      14101,74,5,4886.03,2791.4665531086134,High Value
      14102,5,5,1360.28,1941.5472354879435,High Value
      14104,155,2,216.20999999999998,214.92238690061595,Medium Value
      14105,239,1,1261.19,58.18159388024242,Medium Value
      14107,52,7,2654.75,4903.328144549618,High Value
      14108,31,2,597.91,-1312.4688505626164,Low Value
      14109,73,1,144.2,-1986.5518369173105,Low Value
      14110,4,12,5683.15,10269.205822041182,High Value
      14111,14,4,692.85,860.9810972277123,Medium Value
      14112,23,7,2915.15,4546.115677723539,High Value
      14113,4,4,1840.42,737.8043845290645,Medium Value
      14114,274,2,386.53,1680.7252680145252,High Value
      14116,20,5,1382.74,2126.3123045359157,High Value
      14117,144,1,90.0,-1111.9971767569114,Low Value
      14121,4,4,2780.15,737.8043845290645,Medium Value
      14124,84,1,419.58000000000004,-1851.057452948798,Low Value
      14125,11,3,2735.39,-367.39709627089724,Medium Value
      14126,8,3,706.1300000000001,-404.3501100804915,Medium Value
      14127,123,3,709.71,1012.182085953958,Medium Value
      14128,61,2,627.42,-942.9387124666732,Low Value
      14129,2,5,1123.8600000000001,1904.5942216783492,High Value
      14130,319,1,483.86,1043.5952954694244,Medium Value
      14132,2,11,3586.0299999999997,9053.145299812439,High Value
      14133,130,3,605.64,1098.4057848430116,Medium Value
      14135,2,15,4679.81,13818.846018568494,High Value
      14138,2,2,982.3800000000001,-1669.6813173886949,Low Value
      14139,46,1,415.82,-2319.12896120366,Low Value
      14140,4,2,935.05,-1645.0459748489652,Low Value
      14141,3,4,915.13,725.4867132591994,Medium Value
      14142,373,1,311.81,1708.749544042123,High Value
      14143,134,1,115.8,-1235.1738894555588,Low Value
      14145,47,4,3742.2,1267.4642491332493,Medium Value
      14146,9,5,4191.0,1990.8179205674028,High Value
      14147,78,2,483.4,-733.5383008789718,Low Value
      14148,234,1,157.2,-3.406762469081059,Medium Value
      14149,221,1,446.62,-163.5364889773232,Medium Value
      14150,36,2,658.64,-1250.8804942132924,Low Value
      14152,75,2,621.29,-770.491314688566,Low Value
      14154,239,2,1345.62,1249.6067735692573,Medium Value
      14155,266,1,118.75,390.75871816659173,Medium Value
      14156,10,55,116806.48,61574.39457628801,High Value
      14157,20,2,397.48,-1447.9632345311288,Low Value
      14158,40,1,507.66,-2393.0349888228484,Low Value
      14159,20,11,4679.86,9274.863382670004,High Value
      14161,216,3,1110.52,2157.725514051383,High Value
      14162,174,2,289.36,448.9581410280466,Medium Value
      14163,87,4,2445.91,1760.1710999278407,High Value
      14164,71,2,1631.77,-819.7619997680254,Low Value
      14165,276,1,109.78999999999999,513.9354308652396,Medium Value
      14167,39,4,574.84,1168.9228789743315,Medium Value
      14171,98,1,353.13,-1678.6100551706909,Low Value
      14173,11,4,450.84,824.0280834181181,Medium Value
      14174,33,1,134.46,-2479.258687711902,Low Value
      14175,60,3,3222.3,236.16879595247747,Medium Value
      14176,297,4,563.4000000000001,4346.882066599444,High Value
      14177,86,4,559.41,1747.8534286579766,High Value
      14178,9,7,1618.65,4373.668279945432,High Value
      14179,41,2,713.28,-1189.2921378639685,Low Value
      14180,11,25,4551.42,25843.95685688743,High Value
      14184,67,1,452.89,-2060.457864536499,Low Value
      14185,331,1,197.65,1191.4073507078024,Medium Value
      14188,31,6,2054.36,3453.2318681934426,High Value
      14189,2,14,4567.68,12627.420838879481,High Value
      14191,2,13,4654.76,11435.995659190468,High Value
      14193,68,2,853.39,-856.7150135776196,Low Value
      14194,5,21,11220.52,21004.350110512183,High Value
      14195,202,2,1012.0,793.852936584261,Medium Value
      14196,107,1,335.52,-1567.751013741908,Low Value
      14198,18,4,701.4,910.2517823071707,Medium Value
      14199,218,1,185.39999999999998,-200.4895027869179,Medium Value
      14201,60,7,747.44,5001.869514708536,High Value
      14204,2,1,161.03,-2861.1064970777097,Low Value
      14205,17,2,466.7,-1484.916248340723,Low Value
      14206,239,1,328.15999999999997,58.18159388024242,Medium Value
      14208,95,1,151.74,-1715.5630689802852,Low Value
      14209,11,6,2073.43,3206.8784427961477,High Value
      14210,106,6,1836.8400000000001,4377.0572134333015,High Value
      14211,53,9,2241.1,7298.496175197512,High Value
      14212,90,1,1070.48,-1777.1514253296095,Low Value
      14214,31,5,1004.38,2261.8066885044277,High Value
      14215,12,5,1594.8400000000001,2027.770934376997,High Value
      14216,3,4,1839.3,725.4867132591994,Medium Value
      14217,2,17,2004.98,16201.696377946528,High Value
      14218,43,1,169.48000000000002,-2356.081975013254,Low Value
      14219,4,1,89.94,-2836.4711545379805,Low Value
      14220,247,2,632.4,1348.148143728176,Medium Value
      14221,42,9,3389.9,7163.001791229,High Value
      14222,177,1,683.17,-705.5140248513735,Low Value
      14223,92,3,991.13,630.3342765881503,Medium Value
      14224,110,4,1048.47,2043.4775391347307,High Value
      14226,29,5,2232.19,2237.1713459646985,High Value
      14227,26,10,3350.96,8157.344230600178,High Value
      14229,52,2,1090.23,-1053.797753895456,Low Value
      14231,184,3,925.71,1763.5600334157093,High Value
      14232,43,5,2030.3700000000001,2409.6187437428057,High Value
      14233,49,4,1403.3200000000002,1292.0995916729794,Medium Value
      14234,22,4,766.67,959.5224673866301,Medium Value
      14235,75,5,3134.36,2803.7842243784785,High Value
      14236,81,1,301.56,-1888.0104667583923,Low Value
      14237,373,1,161.0,1708.749544042123,High Value
      14238,326,1,146.85,1129.818994358479,Medium Value
      14239,43,11,2380.85,9558.169821876894,High Value
      14240,30,2,890.34,-1324.786521832481,Low Value
      14241,184,1,213.70000000000002,-619.2903259623204,Low Value
      14242,235,2,280.55,1200.336088489798,Medium Value
      14243,9,10,2553.67,7947.9438190124765,High Value
      14245,220,2,1683.45,1015.5710194418266,Medium Value
      14246,111,3,1474.06,864.3700307155809,Medium Value
      14247,278,1,136.76999999999998,538.5707734049688,Medium Value
      14248,318,1,289.08,1031.2776241995603,Medium Value
      14250,7,3,1904.05,-416.6677813503561,Medium Value
      14251,2,5,2879.7000000000003,1904.5942216783492,High Value
      14256,260,2,969.0600000000001,1508.277870236418,High Value
      14257,64,5,3094.6800000000003,2668.2898404099656,High Value
      14258,9,9,12669.98,6756.518639323462,High Value
      14259,142,1,120.0,-1136.632519296641,Low Value
      14261,51,2,1163.45,-1066.115425165321,Low Value
      14262,8,8,2618.23,5552.775788364583,High Value
      14264,155,2,333.97,214.92238690061595,Medium Value
      14265,109,2,530.18,-351.69049151316403,Medium Value
      14267,163,3,1516.24,1504.8889367485494,High Value
      14270,332,1,492.65000000000003,1203.7250219776674,Medium Value
      14271,226,1,102.24000000000001,-101.94813262799926,Medium Value
      14272,74,2,428.6,-782.8089859584311,Low Value
      14273,51,3,454.07,125.30975452369375,Medium Value
      14276,99,3,1119.74,716.557975477203,Medium Value
      14277,15,3,4216.2,-318.1264111914379,Medium Value
      14280,197,1,134.04,-459.16059945407824,Medium Value
      14282,3,15,3729.34,13831.16368983836,High Value
      14284,31,2,595.25,-1312.4688505626164,Low Value
      14285,21,4,1910.01,947.204796116765,Medium Value
      14286,24,3,4547.39,-207.2673697626551,Medium Value
      14287,8,3,176.63,-404.3501100804915,Medium Value
      14288,213,1,426.6,-262.0778591362414,Medium Value
      14289,9,6,911.26,3182.2431002564176,High Value
      14290,11,5,2314.65,2015.453263107133,High Value
      14291,2,11,3883.25,9053.145299812439,High Value
      14292,8,9,4871.93,6744.2009680535975,High Value
      14293,3,4,1041.52,725.4867132591994,Medium Value
      14295,40,1,166.20000000000002,-2393.0349888228484,Low Value
      14297,18,4,1305.33,910.2517823071707,Medium Value
      14298,8,44,50554.4,48444.08225716912,High Value
      14299,8,9,3960.58,6744.2009680535975,High Value
      14300,19,1,43.2,-2651.7060854900087,Low Value
      14301,117,1,640.14,-1444.5743010432602,Low Value
      14304,223,1,383.45,-138.90114643759398,Medium Value
      14305,71,3,1853.92,371.6631799209895,Medium Value
      14306,51,2,2093.32,-1066.115425165321,Low Value
      14307,89,6,2995.72,4167.6568018456,High Value
      14309,8,9,2352.53,6744.2009680535975,High Value
      14311,243,1,310.26,107.45227895970174,Medium Value
      14312,47,6,1601.59,3650.314608511279,High Value
      14314,107,1,120.0,-1567.751013741908,Low Value
      14315,45,6,2481.13,3625.6792659715497,High Value
      14317,65,1,508.58000000000004,-2085.0932070762287,Low Value
      14320,207,2,477.79,855.4412929335845,Medium Value
      14321,11,5,1506.27,2015.453263107133,High Value
      14323,115,2,605.0600000000001,-277.78446389397504,Medium Value
      14326,242,1,183.85,95.1346076898376,Medium Value
      14327,163,1,311.65,-877.9614226294802,Low Value
      14329,17,7,4995.04,4472.209650104351,High Value
      14331,124,2,462.65999999999997,-166.9254224651918,Medium Value
      14332,23,3,866.31,-219.5850410325197,Medium Value
      14333,68,1,415.2,-2048.1401932666345,Low Value
      14334,17,8,2419.0099999999998,5663.6348297933655,High Value
      14335,16,2,468.26,-1497.2339196105881,Low Value
      14336,17,4,1614.91,897.9341110373066,Medium Value
      14338,161,2,588.22,288.8284145198045,Medium Value
      14339,243,1,309.52,107.45227895970174,Medium Value
      14340,219,1,134.7,-188.17183151705285,Medium Value
      14341,45,8,2153.63,6008.52962534958,High Value
      14342,21,4,668.5600000000001,947.204796116765,Medium Value
      14344,127,8,889.9300000000001,7018.578669478491,High Value
      14345,39,1,108.97999999999999,-2405.352660092713,Low Value
      14346,121,2,1021.58,-203.87843627478605,Medium Value
      14348,260,1,409.57,316.8526905474032,Medium Value
      14349,10,1,133.5,-2762.5651269187915,Low Value
      14350,274,1,282.93,489.3000883255104,Medium Value
      14351,165,1,51.0,-853.326080089751,Low Value
      14352,157,4,1078.96,2622.408088818375,High Value
      14353,215,1,90.6,-237.44251659651218,Medium Value
      14354,6,2,163.62,-1620.410632309236,Low Value
      14355,366,1,174.4,1622.5258451530694,High Value
      14356,80,2,701.23,-708.9029583392426,Low Value
      14357,43,1,225.77,-2356.081975013254,Low Value
      14359,19,3,912.18,-268.85572611197904,Medium Value
      14360,32,4,2128.23,1082.699180085278,Medium Value
      14362,22,1,161.2,-2614.753071680414,Low Value
      14364,109,8,3717.35,6796.8605866209255,High Value
      14367,8,16,9261.52,15084.1772258767,High Value
      14368,320,1,155.0,1055.9129667392895,Medium Value
      14371,295,1,100.5,747.9711849926703,Medium Value
      14373,358,1,76.55,1523.9844749941517,High Value
      14375,185,1,257.68,-606.9726546924553,Low Value
      14377,191,2,617.05,658.3585526157481,Medium Value
      14379,44,2,343.06,-1152.3391240543742,Low Value
      14381,52,1,202.68,-2245.222933584471,Low Value
      14382,26,1,610.08,-2565.482386600955,Low Value
      14383,38,3,1247.69,-34.819971984548374,Medium Value
      14385,9,3,202.11,-392.0324388106269,Medium Value
      14386,297,1,142.4,772.6065275324004,Medium Value
      14387,33,3,1770.56,-96.40832833387185,Medium Value
      14388,10,8,3212.84,5577.411130904311,High Value
      14389,65,2,1043.46,-893.6680273872139,Low Value
      14390,10,9,4647.78,6768.836310593326,High Value
      14393,218,1,67.95,-200.4895027869179,Medium Value
      14395,2,9,3461.56,6670.294940434409,High Value
      14396,65,2,486.69,-893.6680273872139,Low Value
      14397,3,19,2612.96,18596.86440859442,High Value
      14400,149,1,559.1,-1050.4088204075874,Low Value
      14401,4,13,4019.38,11460.631001730197,High Value
      14403,130,4,1475.81,2289.8309645320264,High Value
      14404,34,6,1473.67,3490.1848820030377,High Value
      14406,119,1,156.75,-1419.938958503531,Low Value
      14407,107,6,2157.73,4389.374884703166,High Value
      14408,11,7,2587.81,4398.303622485162,High Value
      14409,71,6,2059.4500000000003,3945.938718988034,High Value
      14410,92,9,1100.8700000000001,7778.885354722239,High Value
      14411,311,1,1063.0,945.0539253105067,Medium Value
      14412,43,2,770.03,-1164.6567953242388,Low Value
      14413,362,1,122.7,1573.25516007361,High Value
      14414,92,7,1454.86,5396.034995344209,High Value
      14415,1,13,5900.28,11423.677987920602,High Value
      14416,22,2,490.22,-1423.3278919913996,Low Value
      14418,4,3,1922.85,-453.6207951599504,Medium Value
      14419,11,6,1058.06,3206.8784427961477,High Value
      14420,99,1,387.52,-1666.2923839008263,Low Value
      14421,57,2,813.11,-992.2093975461321,Low Value
      14422,1,6,4233.64,3083.7017300975,High Value
      14423,218,1,265.2,-200.4895027869179,Medium Value
      14424,18,1,322.08,-2664.0237567598733,Low Value
      14426,24,10,4471.59,8132.708888060448,High Value
      14427,50,2,363.34000000000003,-1078.4330964351857,Low Value
      14428,7,5,1244.83,1966.1825780276736,High Value
      14431,303,1,444.86,846.5125551515889,Medium Value
      14432,10,6,2247.91,3194.5607715262827,High Value
      14434,22,6,1372.8,3342.3728267646597,High Value
